tourney_id,tourney_name,surface,winner_name,loser_name,score,round,minutes,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-perth-sydney-0,perth-sydney,Hard,Iga Swiatek,Eva Lys,3-6 6-3 6-4,Round Robin Day 4 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Barbora Krejcikova,Malene Helgo,6-4 6-3,Round Robin Day 4 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Jakub Mensik,Casper Ruud,7-5 7-6,Round Robin Day 4 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Felix Auger-Aliassime,Zhizhen Zhang,6-4 6-4,Round Robin Day 3 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Victoria Mboko,Lin Zhu,2-6 6-2 6-0,Round Robin Day 3 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Belinda Bencic,Jasmine Paolini,6-4 6-3,Round Robin Day 3 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Flavio Cobolli,Stan Wawrinka,6-4 6-7 2-6 7-4,Round Robin Day 3 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Billy Harris,Shintaro Mochizuki,7-6 6-4,Round Robin Day 3 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Naomi Osaka,Katie Swan,7-6 6-4,Round Robin Day 3 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Eva Lys,Suzan Lamens,6-2 6-2,Round Robin Day 3 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Alexander Zverev,Tallon Griekspoor,7-5 6-0,Round Robin Day 3 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Sebastian Baez,Taylor Fritz,4-6 7-5 6-4,Round Robin Day 2 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Coco Gauff,Solana Sierra,6-1 6-1,Round Robin Day 2 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Storm Hunter,Malene Helgo,6-2 7-6,Round Robin Day 2 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Casper Ruud,Alex de Minaur,6-3 6-3,Round Robin Day 2 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Elise Mertens,Lin Zhu,6-2 6-2,Round Robin Day 2 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Zhizhen Zhang,Zizou Bergs,6-7 2-6 7-3 7-5,Round Robin Day 2 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Belinda Bencic,Leolia Jeanjean,6-2 6-4,Round Robin Day 2 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Stan Wawrinka,Arthur Rinderknech,5-7 7-6 7-5,Round Robin Day 2 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Sebastian Baez,Jaume Munar,6-4 6-4,Round Robin ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-perth-sydney-0,perth-sydney,Hard,Solana Sierra,Jessica Bouzas Maneiro,6-4 5-7 6-0,Round Robin ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
