tourney_id,tourney_name,surface,tourney_date,winner_name,loser_name,score,round,minutes,scraping_date,draw_size,tourney_level,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points,court_ace_pct,court_speed
2026-australian-open-5,australian-open,Hard,20260119,Casper Ruud,Jaume Munar,6-3 7-5 6-4,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,NOR,28,0,0,0,R,183.0,ESP,29,0,13.0,0,36.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Karen Khachanov,Nishesh Basavareddy,6-1 6-4 6-3,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,RUS,30,0,0,0,R,180.0,USA,21,0,16.0,0,198.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Jakub Mensik,Rafael Jodar,6-2 6-4 6-4,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,CZE,21,0,0,0,R,188.0,UNK,20,0,12.0,0,103.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Marin Cilic,Denis Shapovalov,6-4 6-3 6-2,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,CRO,38,0,0,0,R,185.0,CAN,27,0,51.0,0,39.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Luciano Darderi,Sebastian Baez,6-3 1-6 6-4 6-3,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ITA,24,0,0,0,R,170.0,ARG,26,0,21.0,0,53.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Valentin Vacherot,Rinky Hijikata,6-1 6-3 4-6 6-2,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,MON,28,0,0,0,R,178.0,AUS,25,0,26.0,0,117.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Tomas Machac,Stefanos Tsitsipas,6-4 3-6 7-6 7-5,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,CZE,26,0,0,0,R,193.0,GRE,28,0,50.0,0,43.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Ethan Quinn,Hubert Hurkacz,6-4 7-6 6-5,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,191.0,USA,22,0,0,0,R,196.0,POL,29,0,73.0,0,71.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Eliot Spizzirri,Yibing Wu,6-2 6-4 6-7 4-6 4-3,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,USA,25,0,0,0,R,183.0,CHN,27,0,78.0,0,112.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Botic van de Zandschulp,Juncheng Shang,7-6 6-6 6-2,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,180.0,CHN,21,0,150.0,0,261.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Stan Wawrinka,Arthur Gea,4-6 6-3 3-6 7-5 7-6,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,SUI,41,0,0,0,R,180.0,UNK,21,0,92.0,0,161.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Carlos Alcaraz,Yannick Hanfmann,7-6 6-4 6-3,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ESP,23,0,0,0,R,193.0,GER,35,0,1.0,0,65.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alexander Zverev,Alexandre Muller,6-3 4-6 6-3 6-4,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,GER,29,0,0,0,R,183.0,FRA,29,0,4.0,0,81.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alex de Minaur,Hamad Medjedovic,6-7 5-2 6-2 6-1,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,188.0,SRB,23,0,150.0,0,110.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alexander Bublik,Marton Fucsovics,7-5 6-4 7-5,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,KAZ,29,0,0,0,R,188.0,HUN,34,0,10.0,0,56.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Daniil Medvedev,Quentin Halys,6-7 9-3 6-4 6-2,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,RUS,30,0,0,0,R,191.0,FRA,30,0,11.0,0,102.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Andrey Rublev,Jaime Faria,6-4 6-3 4-6 7-5,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,RUS,29,0,0,0,R,188.0,POR,23,0,17.0,0,163.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alejandro Davidovich Fokina,Reilly Opelka,6-3 7-6 5-3 4-7 6-6,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ESP,27,0,0,0,R,211.0,USA,29,0,19.0,0,68.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Francisco Cerundolo,Damir Dzumhur,6-3 6-2 6-1,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,ARG,28,0,0,0,R,175.0,BIH,34,0,20.0,0,64.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Tommy Paul,Thiago Agustin Tirante,6-3 6-4 6-2,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,USA,29,0,0,0,R,185.0,ARG,25,0,24.0,0,74.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Learner Tien,Alexander Shevchenko,6-2 5-7 6-1 6-0,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,USA,21,0,0,0,R,185.0,KAZ,26,0,27.0,0,88.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Cameron Norrie,Emilio Nava,6-1 7-6 4-3 7-6,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,GBR,31,0,0,0,R,185.0,USA,25,0,29.0,0,75.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Frances Tiafoe,Francisco Comesana,6-4 6-3 4-6 6-2,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,USA,28,0,0,0,R,178.0,ARG,26,0,22.0,0,82.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Corentin Moutet,Michael Zheng,3-6 6-1 6-3 2-0,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,FRA,27,0,0,0,R,188.0,UNK,22,0,33.0,0,145.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Nuno Borges,Jordan Thompson,6-7 9-3 6-2 6-4,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,POR,29,0,0,0,R,183.0,AUS,32,0,49.0,0,116.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Tomas Martin Etcheverry,Arthur Fery,7-6 6-4 6-1,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,ARG,27,0,0,0,R,175.0,GBR,24,0,31.0,0,173.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Fabian Marozsan,Kamil Majchrzak,6-3 6-4 7-6,Round of 64 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,HUN,27,0,0,0,R,180.0,POL,30,0,46.0,0,57.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Jannik Sinner,Hugo Gaston,6-2 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,191.0,ITA,25,0,0,0,R,173.0,FRA,26,0,2.0,0,96.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Lorenzo Musetti,Raphael Collignon,4-6 7-6 7-3 3-5,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,ITA,24,0,0,0,R,191.0,BEL,24,0,5.0,0,77.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Ben Shelton,Ugo Humbert,6-3 7-6 7-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,USA,24,0,0,0,R,188.0,FRA,28,0,8.0,0,34.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Taylor Fritz,Valentin Royer,7-6 5-5 6-7 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,USA,29,0,0,0,R,188.0,UNK,25,0,7.0,0,60.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Karen Khachanov,Alex Michelsen,4-6 6-4 6-3 5-7 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,RUS,30,0,0,0,R,193.0,USA,22,0,16.0,0,44.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Jakub Mensik,Pablo Carreno Busta,7-5 4-6 2-6 7-6 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,CZE,21,0,0,0,R,188.0,ESP,35,0,12.0,0,107.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Luciano Darderi,Cristian Garin,7-6 7-5 7-5,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ITA,24,0,0,0,R,185.0,CHI,30,0,21.0,0,90.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Ethan Quinn,Tallon Griekspoor,6-2 6-3 6-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,191.0,USA,22,0,0,0,R,188.0,NED,30,0,73.0,0,25.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Eliot Spizzirri,Joao Fonseca,6-4 2-6 6-1 6-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,USA,25,0,0,0,R,185.0,BRA,20,0,78.0,0,35.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Stefanos Tsitsipas,Shintaro Mochizuki,4-6 6-3 6-2 6-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,GRE,28,0,0,0,R,175.0,JPN,23,0,43.0,0,130.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Sebastian Baez,Giovanni Mpetshi Perricard,6-4 6-4 3-6 5-7 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,170.0,ARG,26,0,0,0,R,203.0,FRA,23,0,53.0,0,54.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Nishesh Basavareddy,Christopher O'Connell,4-6 7-6 6-7 3-7 6-2 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,USA,21,0,0,0,R,183.0,UNK,32,0,198.0,0,127.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,James Duckworth,Dino Prizmic,7-6 3-4 1-6 7-6 6-5,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,AUS,34,0,0,0,R,188.0,CRO,21,0,83.0,0,119.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Hubert Hurkacz,Zizou Bergs,6-7 6-6 7-6 6-3 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,POL,29,0,0,0,R,185.0,BEL,27,0,71.0,0,47.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Rafael Jodar,Rei Sakamoto,7-6 6-6 5-1 4-7 6-6,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,UNK,20,0,0,0,R,193.0,UNK,20,0,103.0,0,159.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Vit Kopriva,Jan-Lennard Struff,4-6 6-2 2-6 6-3 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,178.0,CZE,29,0,0,0,R,185.0,UNK,25,0,62.0,0,150.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Tomas Machac,Grigor Dimitrov,6-4 6-4 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,CZE,26,0,0,0,R,191.0,BUL,35,0,50.0,0,42.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Lorenzo Sonego,Carlos Taberner,6-4 6-0 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,191.0,ITA,31,0,0,0,R,183.0,ESP,29,0,61.0,0,100.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Dane Sweeny,Gael Monfils,6-7 3-5 7-4 6-5,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,170.0,AUS,25,0,0,0,R,193.0,FRA,40,0,131.0,0,148.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Yibing Wu,Luca Nardi,7-5 4-6 6-4 6-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,CHN,27,0,0,0,R,185.0,ITA,23,0,112.0,0,135.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Novak Djokovic,Pedro Martinez,6-3 6-2 6-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,SRB,39,0,0,0,R,185.0,ESP,29,0,3.0,0,106.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alex de Minaur,Mackenzie McDonald,6-2 6-2 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,185.0,UNK,25,0,150.0,0,150.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Nuno Borges,Felix Auger-Aliassime,3-6 6-4 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,POR,29,0,0,0,R,185.0,UNK,25,0,49.0,0,150.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Daniil Medvedev,Jesper de Jong,7-5 6-2 7-6,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,RUS,30,0,0,0,R,185.0,UNK,25,0,11.0,0,150.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Casper Ruud,Mattia Bellucci,6-1 6-2 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,NOR,28,0,0,0,R,175.0,ITA,25,0,13.0,0,94.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Andrey Rublev,Matteo Arnaldi,6-4 6-2 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,RUS,29,0,0,0,R,185.0,ITA,25,0,17.0,0,85.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alejandro Davidovich Fokina,Filip Misolic,6-2 6-3 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ESP,27,0,0,0,R,180.0,AUT,25,0,19.0,0,84.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Arthur Gea,Jiri Lehecka,7-5 7-6 7-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,UNK,21,0,0,0,R,185.0,CZE,25,0,161.0,0,23.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Tommy Paul,Aleksandar Kovacevic,6-4 6-3 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,USA,29,0,0,0,R,183.0,USA,28,0,24.0,0,72.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Denis Shapovalov,Yunchaokete Bu,6-3 7-6 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,CAN,27,0,0,0,R,185.0,UNK,24,0,39.0,0,141.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Fabian Marozsan,Arthur Rinderknech,6-3 6-4 6-7 2-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,HUN,27,0,0,0,R,196.0,FRA,31,0,46.0,0,28.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Learner Tien,Marcos Giron,7-6 4-2 3-6 7-6 6-6,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,USA,21,0,0,0,R,180.0,USA,33,0,27.0,0,69.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Botic van de Zandschulp,Brandon Nakashima,6-3 4-6 7-6 7-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,188.0,USA,25,0,150.0,0,30.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Valentin Vacherot,Martin Damm,6-4 6-4 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,MON,28,0,0,0,R,203.0,USA,0,0,26.0,0,129.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Marin Cilic,Daniel Altmaier,6-0 6-0 7-6,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,CRO,38,0,0,0,R,188.0,GER,28,0,51.0,0,55.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Quentin Halys,Alejandro Tabilo,6-2 6-2 7-6,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,191.0,FRA,30,0,0,0,R,188.0,CHI,29,0,102.0,0,40.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Rinky Hijikata,Adrian Mannarino,6-3 6-3 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,178.0,AUS,25,0,0,0,R,180.0,FRA,38,0,117.0,0,48.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Francesco Maestrelli,Terence Atmane,6-4 3-6 6-7 4-1 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,ITA,24,0,0,0,R,193.0,FRA,24,0,114.0,0,52.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Kamil Majchrzak,Jacob Fearnley,7-6 7-2 3-5 7-6,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,POL,30,0,0,0,R,183.0,GBR,25,0,57.0,0,87.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Hamad Medjedovic,Mariano Navone,6-2 6-7 3-4 6-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,SRB,23,0,0,0,R,178.0,ARG,25,0,110.0,0,79.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alexandre Muller,Alexei Popyrin,2-6 6-3 3-6 7-6 7-5,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,FRA,29,0,0,0,R,196.0,AUS,27,0,81.0,0,45.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Jaume Munar,Dalibor Svrcina,3-6 6-2 6-7 5-5 7-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ESP,29,0,0,0,R,178.0,CZE,24,0,36.0,0,109.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Reilly Opelka,Nicolai Budkov Kjaer,6-4 6-3 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,211.0,USA,29,0,0,0,R,188.0,NOR,20,0,68.0,0,150.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Juncheng Shang,Roberto Bautista Agut,6-4 6-7 2-4 6-0,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,CHN,21,0,0,0,R,183.0,ESP,38,0,261.0,0,93.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alexander Shevchenko,Elias Ymer,3-6 7-5 6-4 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,KAZ,26,0,0,0,R,185.0,SWE,30,0,88.0,0,174.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Jordan Thompson,Juan Manuel Cerundolo,6-7 3-5 7-1 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,AUS,32,0,0,0,R,183.0,ARG,25,0,116.0,0,70.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Thiago Agustin Tirante,Aleksandar Vukic,7-5 6-2 6-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,ARG,25,0,0,0,R,188.0,AUS,30,0,74.0,0,89.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Stan Wawrinka,Laslo Djere,5-7 6-3 6-4 7-6,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,SUI,41,0,0,0,R,188.0,SRB,31,0,92.0,0,206.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Carlos Alcaraz,Adam Walton,6-3 7-6 6-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,183.0,ESP,23,0,0,0,R,183.0,AUS,27,0,1.0,0,91.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alexander Zverev,Gabriel Diallo,6-7 1-1 6-4 6-2,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,198.0,GER,29,0,0,0,R,203.0,CAN,25,0,4.0,0,38.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Alexander Bublik,Jenson Brooksby,6-4 6-4 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,KAZ,29,0,0,0,R,193.0,USA,26,0,10.0,0,41.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Francisco Cerundolo,Zhizhen Zhang,6-3 7-6 6-0,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,ARG,28,0,0,0,R,193.0,CHN,30,0,20.0,0,262.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Arthur Fery,Flavio Cobolli,7-6 6-1 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,175.0,GBR,24,0,0,0,R,183.0,ITA,24,0,173.0,0,15.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Cameron Norrie,Benjamin Bonzi,6-0 6-7 2-6 4-3 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,GBR,31,0,0,0,R,183.0,FRA,30,0,29.0,0,111.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Frances Tiafoe,Jason Kubler,7-6 6-4 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,USA,28,0,0,0,R,178.0,AUS,33,0,22.0,0,217.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Corentin Moutet,Tristan Schoolkate,6-4 7-6 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,180.0,FRA,27,0,0,0,R,183.0,AUS,25,0,33.0,0,118.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Francisco Comesana,Patrick Kypson,6-2 6-3 3-6 6-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,178.0,ARG,26,0,0,0,R,188.0,USA,27,0,82.0,0,95.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Damir Dzumhur,Liam Draxl,7-5 6-0 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,175.0,BIH,34,0,0,0,R,185.0,UNK,25,0,64.0,0,147.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Tomas Martin Etcheverry,Miomir Kecmanovic,6-2 3-6 4-6 6-3 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,196.0,ARG,27,0,0,0,R,183.0,SRB,27,0,31.0,0,58.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Jaime Faria,Alexander Blockx,6-3 3-6 6-3 6-4,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,POR,23,0,0,0,R,191.0,BEL,21,0,163.0,0,97.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Marton Fucsovics,Camilo Ugo Carabelli,7-6 6-5 6-1,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,HUN,34,0,0,0,R,185.0,ARG,27,0,56.0,0,67.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Yannick Hanfmann,Zachary Svajda,7-5 4-6 6-4 7-6,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,193.0,GER,35,0,0,0,R,175.0,USA,24,0,65.0,0,99.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Emilio Nava,Kyrian Jacquet,6-2 7-5 6-7 5-6 4-6 7-6,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,185.0,USA,25,0,0,0,R,178.0,FRA,25,0,75.0,0,149.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Michael Zheng,Sebastian Korda,6-4 6-4 3-6 6-7 0-3,Round of 128 ,100,2026-03-04,0,0,0,0,0,0,R,188.0,UNK,22,0,0,0,R,196.0,USA,26,0,145.0,0,37.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Liam Draxl,Mackenzie McDonald,3-6 7-6 6-2,3rd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,185.0,UNK,25,0,0,0,R,185.0,UNK,25,0,147.0,0,150.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Jason Kubler,Alexander Blockx,3-6 6-3 1-0,3rd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,178.0,AUS,33,0,0,0,R,191.0,BEL,21,0,217.0,0,97.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Francesco Maestrelli,Dusan Lajovic,4-6 6-4 6-3,3rd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,196.0,ITA,24,0,0,0,R,183.0,SRB,36,0,114.0,0,120.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Arthur Fery,Dino Prizmic,6-4 6-1,3rd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,175.0,GBR,24,0,0,0,R,188.0,CRO,21,0,173.0,0,119.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Jaime Faria,Marco Trungelliti,7-6 6-5,3rd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,188.0,POR,23,0,0,0,R,178.0,ARG,36,0,163.0,0,132.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Nicolai Budkov Kjaer,Pierre-Hugues Herbert,6-2 6-3,3rd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,188.0,NOR,20,0,0,0,R,185.0,UNK,25,0,150.0,0,150.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Michael Zheng,Lukas Klein,4-6 6-3 7-6,3rd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,188.0,UNK,22,0,0,0,R,193.0,SVK,28,0,145.0,0,158.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Zachary Svajda,Kimmer Coppejans,7-6 6-5,3rd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,175.0,USA,24,0,0,0,R,178.0,BEL,32,0,99.0,0,250.0,0,11.7,1.12
2026-australian-open-5,australian-open,Hard,20260119,Arthur Gea,Adolfo Daniel Vallejo,6-2 6-2,3rd Round Qualifying ,100,2026-03-04,0,0,0,0,0,0,R,180.0,UNK,21,0,0,0,R,183.0,UNK,22,0,161.0,0,104.0,0,11.7,1.12
