tourney_id,tourney_name,tourney_level,surface,tourney_date,winner_name,loser_name,score,round,minutes,scraping_date,draw_size,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Pedro Martinez,Timofey Skatov,7-6 6-5,Final,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Pedro Martinez,Matteo Martineau,7-6 6-4,Semifinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Timofey Skatov,Harold Mayot,6-4 6-3,Semifinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Pedro Martinez,Cedrik-Marcel Stebe,6-2 6-0,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Harold Mayot,Dhakshineswar Suresh,7-6 6-5,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Timofey Skatov,Jonas Forejtek,6-4 6-2,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Matteo Martineau,Manas Dhamne,6-4 7-6,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Pedro Martinez,Michael Geerts,7-6 6-3,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Harold Mayot,Sumit Nagal,7-6 1-2 7-6,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Timofey Skatov,Mitsuki Wei Kang Leong,6-3 7-5,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Manas Dhamne,Beibit Zhukayev,6-2 3-6 6-2,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Jonas Forejtek,Dan Martin,6-7 5-1 6-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Matteo Martineau,Eric Vanshelboim,6-2 6-2,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Cedrik-Marcel Stebe,Borna Gojo,7-5 7-6,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Dhakshineswar Suresh,Felix Balshaw,6-3 1-6 7-6,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Pedro Martinez,Eero Vasa,4-6 6-2 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Cedrik-Marcel Stebe,Max Houkes,4-6 6-3 6-1,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Felix Balshaw,Benjamin Hassan,6-4 6-1,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Michael Geerts,Alexis Gautier,3-6 6-4 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Borna Gojo,Karan Singh,6-2 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Mitsuki Wei Kang Leong,Aziz Ouakaa,6-2 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Dhakshineswar Suresh,Duje Ajdukovic,6-4 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Eric Vanshelboim,Niels Visker,3-6 6-2 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Beibit Zhukayev,Aryan Shah,6-1 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Harold Mayot,Petr Bar Biryukov,6-1 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Matteo Martineau,Jay Clarke,4-6 6-1 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Jonas Forejtek,Lloyd Harris,7-6 6-5,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Manas Dhamne,Matej Dodig,7-5 4-6 6-1,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Timofey Skatov,Neil Oberleitner,6-3 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Dan Martin,Vladyslav Orlov,6-7 4-5 7-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Sumit Nagal,S D Prajwal Dev,6-3 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Eero Vasa,Arthur Reymond,6-2 6-3,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Niels Visker,Dominik Palan,6-2 6-7 5-6 7-5,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Mitsuki Wei Kang Leong,Kuan-Yi Lee,7-5 6-3,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Aziz Ouakaa,Ryotaro Taguchi,2-6 6-4 6-3,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Alexis Gautier,Sidharth Rawat,6-4 6-4,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Felix Balshaw,Jumpei Yamasaki,6-2 3-6 6-2,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Ryotaro Taguchi,Takuya Kumasaka,7-5 6-1,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Eero Vasa,Adil Kalyanpur,3-6 6-3 6-0,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Mitsuki Wei Kang Leong,Ryuki Matsuda,6-3 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Jumpei Yamasaki,Masamichi Imamura,6-7 6-4 6-2,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Dominik Palan,Dev Javia,3-6 7-5 7-6,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Alexis Gautier,Yurii Dzhavakian,6-4 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Kuan-Yi Lee,Shinji Hazawa,6-7 6-4 6-2,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Arthur Reymond,Ramkumar Ramanathan,7-5 7-6,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Aziz Ouakaa,Aditya Vishal Balsekar,6-4 7-6,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Sidharth Rawat,Nitin Kumar Sinha,6-3 7-5,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Niels Visker,Manish Sureshkumar,6-3 6-3,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-bengaluru,Bengaluru,C,Hard,20260105,Felix Balshaw,Artur Kukasian,6-3 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Alexander Blockx,Rafael Jodar,6-4 6-4,Final,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Alexander Blockx,James McCabe,6-3 6-7 3-3,Semifinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Rafael Jodar,Kyrian Jacquet,6-3,Semifinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Alexander Blockx,Vit Kopriva,7-5 5-7 6-4,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,James McCabe,Tomas Barrios Vera,6-1 7-6,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Kyrian Jacquet,Dusan Lajovic,7-6 7-2,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Rafael Jodar,Sho Shimabukuro,6-2 6-4,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Vit Kopriva,Lukas Klein,7-6 7-1,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Tomas Barrios Vera,Ugo Blanchet,6-7 6-3 6-6 7-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Alexander Blockx,Roberto Carballes Baena,7-6 3-8 7-6,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Dusan Lajovic,Justin Engel,6-4 7-6,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Kyrian Jacquet,Daniel Elahi Galan,6-2 6-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Rafael Jodar,Jaime Faria,6-1 6-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,James McCabe,Jack Pinnington Jones,6-4 7-6,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Sho Shimabukuro,Chris Rodesch,7-6 7-5,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Vit Kopriva,Kei Nishikori,6-1 2-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Chris Rodesch,Luca Nardi,7-6 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Tomas Barrios Vera,Philip Sekulic,6-4 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Jack Pinnington Jones,Brandon Holt,6-4 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Jaime Faria,Elmer Moller,6-1 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Roberto Carballes Baena,Colton Smith,7-6 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Justin Engel,Nicolas Mejia,7-6 1-6 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Daniel Elahi Galan,Lukas Neumayer,7-5 7-5,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Rafael Jodar,Nicolas Jarry,6-3 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Lukas Klein,Murphy Cassone,4-6 7-5 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Kyrian Jacquet,Yoshihito Nishioka,2-6 6-1 7-5,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Alexander Blockx,Nicolai Budkov Kjaer,6-2 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Dusan Lajovic,Sebastian Ofner,6-3 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Ugo Blanchet,Henrique Rocha,6-3 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,James McCabe,Mark Lajal,7-6 7-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Sho Shimabukuro,Edward Winter,6-4 6-1,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Rafael Jodar,Arthur Fery,6-3 3-2,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Nicolas Mejia,Sascha Gueymard Wayenburg,6-7 2-4 6-5,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Chris Rodesch,Martin Damm,7-6 6-5,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Lukas Neumayer,Hugo Grenier,6-2 6-4,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Jack Pinnington Jones,Marc Polmans,6-1 4-6 7-6,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Murphy Cassone,Mitchell Krueger,7-6 6-4,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Mitchell Krueger,Yosuke Watanuki,3-6 6-2 6-3,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Lukas Neumayer,Luka Mikrut,6-4 3-6 6-3,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Rafael Jodar,Pavle Marinkov,6-4 6-3,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Nicolas Mejia,Hady Habib,7-6 6-6,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Marc Polmans,Alex Bolt,7-6 7-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Martin Damm,Ymerali Ibraimi,7-5 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Hugo Grenier,George Loffhagen,7-5 4-6 6-0,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Murphy Cassone,Tristan Boyer,0-6 7-6 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Arthur Fery,Daniel Jovanovski,3-6 6-4 6-0,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Sascha Gueymard Wayenburg,Pablo Llamas Ruiz,6-4 5-7 6-3,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Jack Pinnington Jones,Gilles Arnaud Bailly,0-6 6-1 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-canberra,Canberra,C,Hard,20260105,Chris Rodesch,Alex Molcan,7-6 3-2 7-6,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Arthur Gea,Jurij Rodionov,6-3 4-6 7-5,Final,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Jurij Rodionov,Blake Ellis,6-4 6-7 5-3,Semifinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Arthur Gea,Michael Zheng,4-6 6-1 6-4,Semifinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Jurij Rodionov,Jordan Thompson,6-4 6-4,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Arthur Gea,Liam Draxl,6-3 6-2,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Michael Zheng,Clement Tabur,3-6 6-4 6-2,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Blake Ellis,Bernard Tomic,7-6 3-4 6-6,Quarterfinals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Jordan Thompson,Nicolas Moreno De Alboran,6-4 6-3,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Liam Draxl,Moerani Bouzige,6-4 6-2,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Clement Tabur,Titouan Droguet,6-7 4-4 6-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Jurij Rodionov,Christian Langmo,6-3 6-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Michael Zheng,Dan Added,6-2 6-1,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Bernard Tomic,James Watt,6-4 3-6 4-1,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Blake Ellis,Andre Ilagan,7-6 7-5,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Arthur Gea,Facundo Diaz Acosta,7-6 6-5,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Jordan Thompson,Emile Hudd,6-3 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Michael Zheng,Omar Jasika,6-4 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Arthur Gea,Alex Barrena,6-4 6-0,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Bernard Tomic,Daniil Glinka,6-4 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Facundo Diaz Acosta,Louis Dussin,6-2 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Andre Ilagan,Jake Delaney,6-4 6-7 5-6 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Christian Langmo,Kosuke Ogura,6-4 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-chall-noumea,Noumea,C,Hard,20260105,Nicolas Moreno De Alboran,Maxime Chazal,6-4 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
