tourney_id,tourney_name,tourney_level,surface,tourney_date,winner_name,loser_name,score,round,minutes,scraping_date,draw_size,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-chall-canberra,Canberra,C,Hard,20250101,Yosuke Watanuki,Hugo Gaston,6-2 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Duje Ajdukovic,Facundo Diaz Acosta,6-4 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Damir Dzumhur,Hady Habib,7-6 6-5 5-7 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Alexis Galarneau,Taro Daniel,7-6 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Patrick Kypson,Sumit Nagal,6-2 4-6 6-1,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Jacob Fearnley,Matthew Dellavedova,3-6 6-4 7-5,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Harold Mayot,Dominik Koepfer,6-4 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Martin Landaluce,Mattia Bellucci,6-3 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Roman Andres Burruchaga,Jaime Faria,6-3 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Christopher Eubanks,Aleksandar Kovacevic,6-3 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Joao Fonseca,Mackenzie McDonald,6-1 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Daniel Elahi Galan,Raphael Collignon,6-2 3-6 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Vit Kopriva,Mitchell Krueger,7-6 3-5 6-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Ethan Quinn,Blake Ellis,7-6 7-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Dane Sweeny,Luca Van Assche,6-4 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,James Trotter,Jerome Kym,7-6 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,James Trotter,Roman Andres Burruchaga,6-1 6-4,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Ethan Quinn,Daniel Evans,6-2 6-3,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Maks Kasnikowski,Matteo Martineau,6-3 6-7 5-6 7-3,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Alexis Galarneau,Brandon Holt,6-3 6-7 1-3,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Hady Habib,Edward Winter,6-4 6-4,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Patrick Kypson,Calvin Hemery,7-6 6-5,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Edward Winter,Pierre-Hugues Herbert,6-1 6-2,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Roman Andres Burruchaga,Alexander Blockx,6-1 7-5,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Alexis Galarneau,Radu Albot,6-2 6-3,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Daniel Evans,Emilio Nava,7-5 0-6 6-3,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Calvin Hemery,Zachary Svajda,6-2 6-0,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Maks Kasnikowski,Hayden Jones,6-7 4-6 7-4 7-6,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Ethan Quinn,Paul Jubb,7-6 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Hady Habib,Sho Shimabukuro,7-6 6-0,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Patrick Kypson,Yuta Shimizu,6-3 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,James Trotter,Pavle Marinkov,6-3 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Matteo Martineau,Alibek Kachmazov,6-4 6-4,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-canberra,Canberra,C,Hard,20250101,Brandon Holt,Cruz Hewitt,7-6 6-9,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Shintaro Mochizuki,Moerani Bouzige,6-1 6-3,Finals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Shintaro Mochizuki,Jurij Rodionov,6-3 6-3,Semi,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Moerani Bouzige,Constant Lestienne,6-7 3-3 6-4,Semi,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Moerani Bouzige,Marton Fucsovics,6-3 6-3,Quarter,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Constant Lestienne,Valentin Vacherot,6-2 4-6 7-5,Quarter,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Jurij Rodionov,Enzo Couacaud,4-6 6-4 6-2,Quarter,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Shintaro Mochizuki,Taisei Ichikawa,6-3 6-3,Quarter,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Marton Fucsovics,Maxime Janvier,6-4 3-6 6-3,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Valentin Vacherot,Ryotaro Taguchi,6-1 6-2,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Jurij Rodionov,Benoit Paire,6-4 5-7 6-2,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Taisei Ichikawa,Gijs Brouwer,6-1 6-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Constant Lestienne,August Holmgren,5-7 6-2 7-6,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Moerani Bouzige,Charlie Camus,7-5 6-3,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Enzo Couacaud,Yusuke Takahashi,6-3 6-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Shintaro Mochizuki,Andre Ilagan,6-7 5-4 6-2,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Yusuke Takahashi,Adrian Mannarino,6-3 6-0,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Marton Fucsovics,Francisco Cabral,6-2 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Andre Ilagan,Jesper de Jong,6-4 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Valentin Vacherot,Shinji Hazawa,6-3 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Moerani Bouzige,Elmer Moller,4-6 6-3 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Jurij Rodionov,Blake Bayldon,6-4 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Gijs Brouwer,Bernard Tomic,6-4 6-1,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Constant Lestienne,Jake Delaney,6-3 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Charlie Camus,Kosuke Ogura,6-2 6-1,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Enzo Couacaud,Kiranpal Pannu,4-6 6-4 6-1,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,August Holmgren,Courte Heremana,6-1 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Taisei Ichikawa,Liam Branger,6-4 2-6 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Maxime Janvier,Ryuki Matsuda,6-3 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Shintaro Mochizuki,Keisuke Saitoh,6-4 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Benoit Paire,Colin Sinclair,6-7 4-1 6-5,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Ryotaro Taguchi,Adolfo Daniel Vallejo,6-3 6-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Jake Delaney,Theo Arribage,7-5 1-0,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Kosuke Ogura,Cade Birrell,7-5 6-4,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Liam Branger,Matt Hulme,6-3 6-4,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Francisco Cabral,Jesse Delaney,6-1 7-5,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Blake Bayldon,Thijmen Loof,6-3 6-2,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Shinji Hazawa,Lawrence Bataljin,6-3 6-0,2nd Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Liam Branger,Adam Taylor,6-0 6-2,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Blake Bayldon,Gillian Osmont,6-2 6-1,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Cade Birrell,Jalane SALAUN-OUILLEMON,1-6 7-5 6-3,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Theo Arribage,Antoine Voisin,6-0 6-3,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-noumea,Noumea,C,Hard,20250101,Francisco Cabral,Adrian Arcon,6-1 6-2,1st Round Qualifying,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Aslan Karatsev,Gregoire Barrere,7-6 7-5,Finals,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Gregoire Barrere,Rei Sakamoto,6-4 3-6 7-6,Semi,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Aslan Karatsev,Kimmer Coppejans,6-3 6-1,Semi,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Gregoire Barrere,Khumoyun Sultanov,7-6 6-5,Quarter,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Kimmer Coppejans,Lukas Neumayer,6-3 6-2,Quarter,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Aslan Karatsev,Enrico Dalla Valle,6-1 6-1,Quarter,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Rei Sakamoto,Gianluca Mager,4-1,Quarter,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Enrico Dalla Valle,Marco Trungelliti,7-6 6-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Gregoire Barrere,Dalibor Svrcina,7-5 7-6,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Gianluca Mager,Titouan Droguet,6-4 3-6 6-3,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Rei Sakamoto,Clement Chidekh,6-3 6-0,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Aslan Karatsev,Benjamin Hassan,6-3 6-2,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Kimmer Coppejans,Clement Tabur,6-3 6-3,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Lukas Neumayer,Corentin Denolly,6-2 6-4,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Khumoyun Sultanov,Hiroki Moriya,6-4 6-2,Round of 16,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Marco Trungelliti,Maximus Jones,7-5 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Gregoire Barrere,Federico Arnaboldi,6-4 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Corentin Denolly,Henri Squire,6-7 4-4 6-6 7-1,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Titouan Droguet,Wishaya Trongcharoenchaikul,7-6 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Clement Chidekh,Oleg Prihodko,6-3 6-2,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Khumoyun Sultanov,Timofey Skatov,7-6 7-4,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Kimmer Coppejans,Filip Cristian Jianu,7-6 4-1 6-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Benjamin Hassan,Jelle Sels,6-3 7-5,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Enrico Dalla Valle,Thanapet Chanta,6-4 7-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Aslan Karatsev,Gonzalo Oliveira,6-4 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Gianluca Mager,Murphy Cassone,7-6 2-6 6-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Hiroki Moriya,Geoffrey Blancaneaux,7-5 7-5,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Lukas Neumayer,Rio Noguchi,6-2 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Rei Sakamoto,Marat Sharipov,7-6 2-3 6-6,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-chall-nonthaburi,Nonthaburi,C,Hard,20250101,Dalibor Svrcina,Tung-Lin Wu,2-6 6-4 6-3,Round of 32,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
